SKU,customer_ID,payment_ID,shipping_ID,invoice_ID,quantity_purchased,unit_price_USD,purchase_date
CLT_008,1076,PAY002,DEL_200,INV_PAPR,48,12,2021-03-02
CLT_007,1165,PAY003,DEL_500,INV_PAPR,97,15,2021-07-19
ACC_001,1363,PAY002,DEL_100,INV_PAPR,74,20,2022-03-01
CLT_003,1402,PAY004,DEL_400,INV_ELCT,50,30,2021-01-25
CLT_008,1294,PAY005,DEL_300,INV_ELCT,71,12,2021-06-28
CLT_008,1451,PAY004,DEL_500,INV_PAPR,33,12,2022-06-26
ACC_001,1036,PAY005,DEL_200,INV_ELCT,56,20,2021-04-25
CLT_001,1245,PAY002,DEL_500,INV_PAPR,84,20,2021-01-08
CLT_006,1105,PAY006,DEL_600,INV_PAPR,36,15,2021-11-19
ACC_003,1593,PAY005,DEL_500,INV_ELCT,63,8,2021-11-13
FTW_002,1619,PAY002,DEL_500,INV_ELCT,36,27,2022-01-08
OTW_002,1236,PAY005,DEL_300,INV_PAPR,63,48,2021-06-30
FTW_004,1320,PAY003,DEL_200,INV_PAPR,32,34,2022-09-10
ACC_001,1014,PAY005,DEL_200,INV_PAPR,93,20,2022-03-30
CLT_005,1370,PAY002,DEL_500,INV_PAPR,29,45,2021-08-02
ACC_008,1591,PAY005,DEL_500,INV_PAPR,92,23,2022-10-23
CLT_004,1215,PAY006,DEL_500,INV_PAPR,33,50,2023-01-22
CLT_005,1535,PAY002,DEL_600,INV_ELCT,52,45,2021-06-29
ACC_006,1164,PAY004,DEL_600,INV_ELCT,42,25,2022-05-13
CLT_003,1179,PAY003,DEL_300,INV_ELCT,36,30,2023-12-13
FTW_002,1275,PAY006,DEL_400,INV_ELCT,67,27,2023-12-31
OTW_002,1164,PAY001,DEL_300,INV_ELCT,43,48,2022-01-05
CLT_001,1112,PAY002,DEL_300,INV_ELCT,68,20,2022-08-18
ACC_006,1618,PAY005,DEL_100,INV_ELCT,60,25,2022-10-19
CLT_009,1018,PAY001,DEL_100,INV_ELCT,53,4,2021-10-23
CLT_004,1185,PAY004,DEL_500,INV_ELCT,23,50,2021-07-08
ACC_003,1562,PAY005,DEL_600,INV_PAPR,57,8,2022-06-15
ACC_005,1119,PAY005,DEL_100,INV_ELCT,89,26,2021-02-08
FTW_003,1587,PAY003,DEL_500,INV_ELCT,99,31,2021-07-21
CLT_005,1164,PAY005,DEL_200,INV_ELCT,28,45,2021-09-10
CLT_009,1340,PAY002,DEL_400,INV_PAPR,53,4,2023-10-10
CLT_003,1227,PAY002,DEL_300,INV_PAPR,45,30,2023-07-20
CLT_003,1419,PAY003,DEL_100,INV_ELCT,38,30,2023-04-26
CLT_005,1363,PAY003,DEL_500,INV_ELCT,49,45,2021-03-28
CLT_006,1255,PAY005,DEL_600,INV_PAPR,32,15,2023-05-13
CLT_011,1346,PAY005,DEL_400,INV_PAPR,37,20,2022-07-28
CLT_002,1582,PAY005,DEL_600,INV_ELCT,80,25,2022-05-24
ACC_001,1193,PAY005,DEL_300,INV_ELCT,78,20,2021-01-04
ACC_003,1301,PAY001,DEL_400,INV_PAPR,53,8,2023-01-15
FTW_003,1148,PAY002,DEL_100,INV_ELCT,82,31,2023-05-25
CLT_008,1591,PAY005,DEL_500,INV_ELCT,33,12,2021-04-11
ACC_003,1312,PAY006,DEL_300,INV_ELCT,77,8,2022-04-01
CLT_003,1143,PAY002,DEL_200,INV_PAPR,56,30,2021-12-29
CLT_009,1489,PAY003,DEL_200,INV_PAPR,37,4,2023-09-14
ACC_003,1405,PAY002,DEL_600,INV_PAPR,54,8,2022-05-29
CLT_007,1605,PAY002,DEL_600,INV_PAPR,67,15,2021-03-01
FTW_003,1143,PAY003,DEL_600,INV_ELCT,90,31,2022-03-03
CLT_004,1262,PAY003,DEL_100,INV_PAPR,72,50,2023-08-24
FTW_001,1385,PAY004,DEL_300,INV_PAPR,59,35,2021-08-13
ACC_005,1341,PAY005,DEL_500,INV_PAPR,45,26,2023-11-07
CLT_007,1330,PAY003,DEL_500,INV_ELCT,30,15,2021-05-11
CLT_005,1224,PAY004,DEL_200,INV_PAPR,51,45,2023-05-13
CLT_010,1305,PAY004,DEL_200,INV_PAPR,90,26,2023-03-28
OTW_002,1377,PAY003,DEL_200,INV_PAPR,95,48,2021-12-11
CLT_002,1212,PAY006,DEL_500,INV_PAPR,81,25,2022-03-18
CLT_006,1464,PAY003,DEL_500,INV_PAPR,70,15,2021-04-22
CLT_002,1264,PAY001,DEL_400,INV_PAPR,32,25,2021-01-29
ACC_002,1014,PAY003,DEL_400,INV_PAPR,94,6,2023-12-15
ACC_005,1511,PAY006,DEL_400,INV_PAPR,29,26,2021-02-14
ACC_001,1049,PAY005,DEL_200,INV_PAPR,31,20,2023-12-05
CLT_008,1580,PAY006,DEL_500,INV_PAPR,20,12,2023-10-06
ACC_003,1649,PAY005,DEL_100,INV_ELCT,44,8,2023-09-03
OTW_002,1286,PAY002,DEL_200,INV_ELCT,77,48,2023-01-13
ACC_004,1471,PAY005,DEL_400,INV_PAPR,51,20,2021-12-22
FTW_002,1182,PAY001,DEL_300,INV_PAPR,49,27,2023-12-31
ACC_008,1505,PAY002,DEL_600,INV_PAPR,78,23,2021-04-30
CLT_004,1245,PAY004,DEL_600,INV_PAPR,98,50,2021-02-13
FTW_002,1590,PAY005,DEL_600,INV_PAPR,94,27,2023-01-21
FTW_003,1456,PAY005,DEL_200,INV_ELCT,91,31,2021-12-20
ACC_008,1352,PAY005,DEL_100,INV_ELCT,77,23,2022-03-01
ACC_007,1297,PAY004,DEL_400,INV_PAPR,97,16,2023-03-03
CLT_008,1416,PAY005,DEL_100,INV_ELCT,58,12,2022-07-27
ACC_003,1338,PAY003,DEL_100,INV_PAPR,97,8,2021-12-13
OTW_001,1159,PAY006,DEL_100,INV_PAPR,48,52,2023-03-14
ACC_002,1082,PAY002,DEL_200,INV_PAPR,23,6,2023-01-22
CLT_005,1376,PAY001,DEL_300,INV_ELCT,79,45,2021-10-20
ACC_006,1177,PAY005,DEL_200,INV_ELCT,42,25,2022-03-16
ACC_001,1021,PAY005,DEL_100,INV_PAPR,95,20,2022-11-07
FTW_004,1349,PAY006,DEL_400,INV_PAPR,29,34,2021-03-08
CLT_003,1273,PAY006,DEL_100,INV_PAPR,98,30,2021-06-05
CLT_001,1322,PAY002,DEL_200,INV_PAPR,96,20,2022-04-29
ACC_008,1090,PAY003,DEL_400,INV_ELCT,66,23,2021-10-14
FTW_001,1106,PAY004,DEL_500,INV_PAPR,80,35,2023-07-16
FTW_004,1080,PAY002,DEL_400,INV_ELCT,27,34,2021-04-18
ACC_001,1304,PAY004,DEL_200,INV_PAPR,25,20,2021-11-12
CLT_005,1445,PAY002,DEL_100,INV_ELCT,45,45,2022-01-04
CLT_009,1583,PAY004,DEL_100,INV_ELCT,89,4,2022-06-23
ACC_002,1270,PAY002,DEL_100,INV_PAPR,27,6,2023-01-14
ACC_008,1538,PAY004,DEL_300,INV_ELCT,90,23,2022-11-08
CLT_006,1654,PAY005,DEL_200,INV_ELCT,65,15,2021-03-01
FTW_004,1498,PAY002,DEL_200,INV_PAPR,72,34,2021-08-29
FTW_003,1349,PAY002,DEL_100,INV_PAPR,70,31,2021-11-09
FTW_002,1213,PAY005,DEL_600,INV_PAPR,82,27,2021-03-08
ACC_007,1106,PAY003,DEL_200,INV_ELCT,97,16,2021-09-21
CLT_006,1341,PAY005,DEL_100,INV_ELCT,25,15,2023-05-22
CLT_008,1021,PAY005,DEL_300,INV_PAPR,48,12,2023-01-27
FTW_001,1138,PAY006,DEL_400,INV_PAPR,99,35,2021-09-09
CLT_010,1045,PAY004,DEL_100,INV_ELCT,21,26,2021-03-22
FTW_002,1339,PAY001,DEL_200,INV_PAPR,94,27,2023-01-07
CLT_004,1224,PAY002,DEL_600,INV_ELCT,53,50,2021-07-01
ACC_001,1623,PAY004,DEL_500,INV_PAPR,70,20,2022-12-08
CLT_008,1070,PAY005,DEL_500,INV_ELCT,26,12,2021-01-14
ACC_002,1141,PAY003,DEL_400,INV_ELCT,82,6,2022-07-14
FTW_003,1167,PAY004,DEL_500,INV_ELCT,47,31,2023-01-04
CLT_009,1278,PAY001,DEL_400,INV_ELCT,32,4,2023-04-22
ACC_001,1476,PAY001,DEL_600,INV_ELCT,97,20,2021-06-25
CLT_006,1240,PAY002,DEL_600,INV_PAPR,68,15,2023-10-21
CLT_010,1044,PAY002,DEL_400,INV_PAPR,23,26,2021-06-27
ACC_004,1642,PAY006,DEL_500,INV_PAPR,33,20,2021-01-13
ACC_006,1232,PAY002,DEL_600,INV_PAPR,38,25,2023-05-28
CLT_009,1321,PAY002,DEL_600,INV_PAPR,68,4,2021-09-19
CLT_009,1647,PAY005,DEL_200,INV_PAPR,23,4,2021-07-10
CLT_006,1032,PAY004,DEL_200,INV_ELCT,29,15,2021-11-01
ACC_007,1019,PAY001,DEL_200,INV_PAPR,35,16,2023-11-25
FTW_003,1103,PAY003,DEL_500,INV_PAPR,73,31,2023-12-26
FTW_003,1383,PAY006,DEL_100,INV_ELCT,84,31,2022-09-12
ACC_007,1408,PAY005,DEL_400,INV_ELCT,23,16,2022-10-14
ACC_008,1519,PAY003,DEL_500,INV_PAPR,67,23,2022-07-17
CLT_009,1217,PAY003,DEL_500,INV_PAPR,51,4,2022-05-13
CLT_001,1381,PAY002,DEL_400,INV_ELCT,36,20,2023-06-19
CLT_004,1015,PAY006,DEL_200,INV_PAPR,55,50,2022-02-04
CLT_007,1219,PAY005,DEL_600,INV_ELCT,30,15,2023-03-23
CLT_011,1544,PAY001,DEL_200,INV_ELCT,70,20,2022-01-12
CLT_001,1593,PAY002,DEL_400,INV_PAPR,63,20,2023-07-19
ACC_002,1150,PAY006,DEL_200,INV_ELCT,87,6,2022-11-02
CLT_001,1478,PAY003,DEL_400,INV_ELCT,70,20,2021-05-27
CLT_011,1565,PAY004,DEL_400,INV_PAPR,51,20,2021-11-05
ACC_006,1026,PAY006,DEL_300,INV_PAPR,25,25,2023-07-23
OTW_002,1061,PAY005,DEL_400,INV_ELCT,32,48,2022-04-30
FTW_003,1635,PAY006,DEL_100,INV_ELCT,52,31,2023-11-27
ACC_003,1279,PAY005,DEL_500,INV_ELCT,33,8,2022-03-22
CLT_004,1650,PAY005,DEL_300,INV_PAPR,68,50,2023-12-23
ACC_006,1492,PAY005,DEL_200,INV_PAPR,20,25,2021-04-11
CLT_005,1653,PAY002,DEL_300,INV_PAPR,32,45,2021-04-09
ACC_006,1212,PAY002,DEL_600,INV_PAPR,82,25,2023-04-06
FTW_004,1442,PAY001,DEL_200,INV_PAPR,64,34,2021-07-25
FTW_001,1428,PAY006,DEL_500,INV_ELCT,24,35,2023-07-31
ACC_005,1251,PAY004,DEL_600,INV_ELCT,96,26,2022-07-26
CLT_011,1293,PAY003,DEL_300,INV_ELCT,94,20,2022-06-03
ACC_001,1355,PAY001,DEL_100,INV_ELCT,48,20,2023-02-15
ACC_008,1412,PAY003,DEL_100,INV_PAPR,60,23,2022-05-28
CLT_010,1184,PAY005,DEL_200,INV_ELCT,56,26,2022-05-17
ACC_004,1655,PAY001,DEL_100,INV_ELCT,33,20,2023-04-07
ACC_001,1180,PAY005,DEL_100,INV_PAPR,46,20,2023-12-25
CLT_009,1431,PAY005,DEL_500,INV_PAPR,37,4,2021-06-26
CLT_006,1233,PAY001,DEL_600,INV_PAPR,98,15,2022-05-18
CLT_007,1202,PAY005,DEL_200,INV_PAPR,50,15,2021-09-25
ACC_002,1569,PAY001,DEL_400,INV_PAPR,63,6,2022-08-10
CLT_010,1637,PAY004,DEL_600,INV_ELCT,70,26,2023-09-19
OTW_001,1269,PAY002,DEL_500,INV_PAPR,63,52,2023-11-25
CLT_007,1619,PAY002,DEL_500,INV_PAPR,86,15,2022-08-25
FTW_003,1054,PAY001,DEL_100,INV_PAPR,99,31,2022-12-30
FTW_004,1366,PAY001,DEL_300,INV_ELCT,40,34,2022-04-17
FTW_004,1056,PAY004,DEL_600,INV_PAPR,92,34,2023-02-11
CLT_005,1584,PAY002,DEL_100,INV_ELCT,21,45,2021-06-25
ACC_006,1207,PAY006,DEL_600,INV_ELCT,81,25,2021-10-15
CLT_011,1024,PAY004,DEL_300,INV_PAPR,82,20,2023-05-01
ACC_006,1354,PAY002,DEL_200,INV_PAPR,88,25,2022-04-23
OTW_002,1442,PAY005,DEL_600,INV_PAPR,100,48,2021-04-14
ACC_001,1041,PAY001,DEL_400,INV_PAPR,66,20,2023-09-18
ACC_002,1285,PAY005,DEL_400,INV_ELCT,25,6,2022-01-07
ACC_007,1192,PAY004,DEL_300,INV_ELCT,53,16,2023-09-19
CLT_010,1291,PAY004,DEL_200,INV_PAPR,28,26,2023-05-03
ACC_003,1567,PAY004,DEL_300,INV_ELCT,23,8,2021-02-21
ACC_007,1247,PAY001,DEL_300,INV_PAPR,34,16,2022-04-05
CLT_002,1319,PAY004,DEL_400,INV_PAPR,42,25,2021-12-25
CLT_004,1114,PAY005,DEL_400,INV_ELCT,24,50,2021-12-12
ACC_008,1196,PAY004,DEL_300,INV_PAPR,47,23,2022-07-13
OTW_001,1508,PAY001,DEL_500,INV_PAPR,78,52,2022-05-04
CLT_004,1426,PAY006,DEL_300,INV_PAPR,89,50,2021-06-09
ACC_007,1242,PAY003,DEL_600,INV_PAPR,59,16,2023-03-29
CLT_001,1539,PAY001,DEL_500,INV_PAPR,94,20,2022-03-13
CLT_004,1117,PAY004,DEL_300,INV_ELCT,49,50,2023-10-18
CLT_002,1445,PAY002,DEL_100,INV_PAPR,89,25,2022-09-06
ACC_005,1567,PAY003,DEL_500,INV_PAPR,91,26,2021-06-05
FTW_002,1355,PAY004,DEL_500,INV_PAPR,89,27,2022-02-12
OTW_002,1387,PAY003,DEL_300,INV_PAPR,57,48,2021-02-16
CLT_009,1114,PAY004,DEL_300,INV_ELCT,71,4,2021-02-17
CLT_004,1384,PAY001,DEL_400,INV_PAPR,97,50,2021-05-17
FTW_002,1511,PAY001,DEL_400,INV_PAPR,45,27,2021-09-14
CLT_002,1424,PAY004,DEL_600,INV_PAPR,91,25,2021-03-24
CLT_009,1285,PAY006,DEL_500,INV_PAPR,25,4,2023-08-18
CLT_003,1260,PAY001,DEL_600,INV_PAPR,63,30,2022-01-16
CLT_002,1104,PAY004,DEL_300,INV_PAPR,52,25,2022-07-07
FTW_004,1541,PAY003,DEL_400,INV_PAPR,43,34,2021-04-14
CLT_011,1260,PAY006,DEL_100,INV_ELCT,28,20,2021-02-01
CLT_011,1351,PAY005,DEL_200,INV_ELCT,78,20,2022-04-15
CLT_010,1147,PAY002,DEL_300,INV_PAPR,31,26,2022-07-07
CLT_006,1307,PAY001,DEL_400,INV_ELCT,23,15,2023-11-20
ACC_005,1363,PAY002,DEL_600,INV_PAPR,25,26,2023-12-05
CLT_005,1272,PAY006,DEL_600,INV_PAPR,86,45,2021-02-06
FTW_003,1061,PAY006,DEL_300,INV_ELCT,88,31,2022-08-17
ACC_003,1144,PAY006,DEL_300,INV_PAPR,35,8,2023-03-28
ACC_006,1277,PAY003,DEL_500,INV_ELCT,34,25,2021-03-25
CLT_005,1032,PAY005,DEL_500,INV_ELCT,75,45,2023-12-28
CLT_003,1323,PAY003,DEL_200,INV_PAPR,46,30,2023-10-21
ACC_006,1461,PAY006,DEL_300,INV_PAPR,31,25,2021-06-24
CLT_009,1286,PAY004,DEL_600,INV_ELCT,93,4,2022-07-21
ACC_008,1433,PAY001,DEL_300,INV_PAPR,85,23,2021-04-28
ACC_002,1343,PAY002,DEL_100,INV_ELCT,68,6,2022-01-09
CLT_002,1066,PAY005,DEL_600,INV_PAPR,40,25,2021-01-10
CLT_006,1151,PAY004,DEL_500,INV_ELCT,51,15,2022-09-20
ACC_007,1388,PAY001,DEL_600,INV_ELCT,85,16,2022-04-12
OTW_002,1618,PAY004,DEL_200,INV_ELCT,23,48,2023-01-03
CLT_002,1415,PAY004,DEL_300,INV_ELCT,28,25,2023-08-03
CLT_009,1132,PAY004,DEL_100,INV_ELCT,44,4,2023-12-01
ACC_006,1022,PAY006,DEL_600,INV_PAPR,57,25,2021-12-02
ACC_007,1223,PAY005,DEL_400,INV_PAPR,98,16,2021-10-12
ACC_001,1500,PAY001,DEL_100,INV_ELCT,68,20,2023-07-04
OTW_002,1524,PAY004,DEL_200,INV_PAPR,36,48,2022-06-24
OTW_001,1413,PAY004,DEL_200,INV_PAPR,71,52,2023-08-28
CLT_008,1351,PAY006,DEL_400,INV_ELCT,60,12,2022-03-06
OTW_001,1274,PAY005,DEL_600,INV_PAPR,87,52,2023-12-13
FTW_003,1356,PAY003,DEL_200,INV_ELCT,38,31,2022-01-25
FTW_001,1352,PAY004,DEL_100,INV_ELCT,45,35,2023-04-20
OTW_001,1455,PAY005,DEL_100,INV_ELCT,47,52,2022-03-17
CLT_008,1262,PAY005,DEL_600,INV_ELCT,57,12,2021-08-07
ACC_001,1599,PAY003,DEL_300,INV_PAPR,68,20,2023-10-19
CLT_007,1090,PAY001,DEL_200,INV_ELCT,52,15,2022-09-15
CLT_008,1143,PAY004,DEL_100,INV_PAPR,87,12,2023-04-01
ACC_005,1401,PAY001,DEL_500,INV_ELCT,34,26,2022-07-26
FTW_002,1174,PAY003,DEL_500,INV_ELCT,41,27,2022-01-16
ACC_008,1095,PAY004,DEL_400,INV_ELCT,94,23,2022-04-18
ACC_008,1081,PAY001,DEL_500,INV_PAPR,93,23,2022-11-30
CLT_009,1516,PAY003,DEL_100,INV_PAPR,51,4,2021-09-17
CLT_010,1498,PAY006,DEL_400,INV_PAPR,42,26,2021-02-04
FTW_001,1321,PAY002,DEL_300,INV_PAPR,95,35,2021-04-12
ACC_004,1510,PAY002,DEL_500,INV_ELCT,90,20,2022-04-17
CLT_002,1553,PAY005,DEL_100,INV_ELCT,98,25,2021-10-08
ACC_005,1500,PAY006,DEL_400,INV_PAPR,39,26,2021-08-24
FTW_002,1058,PAY006,DEL_400,INV_ELCT,66,27,2022-09-08
FTW_003,1068,PAY005,DEL_300,INV_PAPR,23,31,2023-02-23
CLT_008,1075,PAY005,DEL_500,INV_PAPR,73,12,2023-06-21
ACC_008,1419,PAY005,DEL_500,INV_ELCT,23,23,2023-11-27
CLT_008,1153,PAY002,DEL_500,INV_ELCT,43,12,2022-05-22
CLT_011,1040,PAY005,DEL_100,INV_PAPR,45,20,2023-06-09
FTW_002,1165,PAY001,DEL_500,INV_ELCT,21,27,2023-08-25
CLT_006,1569,PAY002,DEL_100,INV_PAPR,40,15,2022-06-06
CLT_004,1053,PAY006,DEL_100,INV_PAPR,58,50,2022-08-19
CLT_007,1656,PAY001,DEL_400,INV_PAPR,48,15,2021-06-04
CLT_006,1472,PAY005,DEL_300,INV_PAPR,94,15,2021-12-25
ACC_007,1262,PAY002,DEL_600,INV_ELCT,74,16,2022-02-14
ACC_004,1342,PAY005,DEL_600,INV_ELCT,51,20,2023-10-27
CLT_008,1495,PAY004,DEL_400,INV_ELCT,83,12,2023-08-12
ACC_004,1313,PAY006,DEL_400,INV_PAPR,68,20,2022-07-04
ACC_003,1549,PAY001,DEL_500,INV_PAPR,84,8,2021-12-19
CLT_006,1281,PAY002,DEL_300,INV_PAPR,58,15,2021-08-25
CLT_001,1486,PAY005,DEL_200,INV_ELCT,92,20,2023-08-31
CLT_002,1392,PAY004,DEL_200,INV_PAPR,69,25,2023-11-08
CLT_007,1299,PAY005,DEL_300,INV_ELCT,48,15,2022-07-14
FTW_003,1116,PAY001,DEL_200,INV_ELCT,60,31,2022-10-24
FTW_002,1049,PAY005,DEL_400,INV_PAPR,20,27,2022-05-04
CLT_005,1180,PAY003,DEL_200,INV_ELCT,55,45,2022-07-09
OTW_002,1273,PAY003,DEL_200,INV_PAPR,88,48,2021-01-29
CLT_008,1086,PAY006,DEL_500,INV_PAPR,48,12,2022-10-02
ACC_004,1484,PAY002,DEL_400,INV_PAPR,74,20,2021-05-05
OTW_001,1627,PAY001,DEL_400,INV_PAPR,42,52,2023-04-23
CLT_010,1297,PAY006,DEL_400,INV_PAPR,32,26,2023-11-28
CLT_007,1445,PAY002,DEL_600,INV_ELCT,98,15,2021-12-01
CLT_008,1074,PAY005,DEL_600,INV_PAPR,89,12,2023-09-02
ACC_003,1046,PAY006,DEL_100,INV_PAPR,97,8,2022-05-09
ACC_001,1141,PAY002,DEL_600,INV_ELCT,49,20,2023-01-11
CLT_002,1237,PAY003,DEL_300,INV_ELCT,50,25,2022-10-03
ACC_002,1547,PAY004,DEL_100,INV_ELCT,91,6,2021-01-03
ACC_003,1109,PAY005,DEL_200,INV_PAPR,93,8,2023-02-05
ACC_006,1642,PAY006,DEL_500,INV_PAPR,98,25,2022-03-17
CLT_009,1345,PAY005,DEL_400,INV_ELCT,82,4,2023-10-11
OTW_001,1429,PAY002,DEL_600,INV_PAPR,37,52,2023-06-16
ACC_004,1023,PAY001,DEL_300,INV_ELCT,63,20,2021-03-05
CLT_001,1572,PAY006,DEL_600,INV_PAPR,99,20,2021-06-06
CLT_007,1613,PAY002,DEL_600,INV_PAPR,37,15,2021-05-14
FTW_003,1208,PAY005,DEL_300,INV_PAPR,34,31,2023-08-26
CLT_007,1589,PAY004,DEL_200,INV_ELCT,32,15,2022-01-05
FTW_002,1563,PAY005,DEL_400,INV_PAPR,23,27,2021-06-05
CLT_001,1519,PAY005,DEL_300,INV_PAPR,78,20,2023-12-09
OTW_001,1459,PAY003,DEL_400,INV_ELCT,54,52,2021-03-23
CLT_001,1306,PAY003,DEL_200,INV_ELCT,94,20,2023-03-03
ACC_002,1470,PAY003,DEL_200,INV_ELCT,75,6,2021-04-18
CLT_001,1432,PAY002,DEL_400,INV_ELCT,69,20,2022-09-25
ACC_007,1194,PAY003,DEL_400,INV_ELCT,35,16,2021-05-17
CLT_006,1187,PAY005,DEL_200,INV_ELCT,78,15,2021-07-30
CLT_009,1611,PAY001,DEL_500,INV_ELCT,29,4,2022-02-26
CLT_004,1535,PAY002,DEL_400,INV_PAPR,62,50,2022-06-13
CLT_002,1046,PAY005,DEL_400,INV_PAPR,58,25,2021-02-05
FTW_001,1376,PAY006,DEL_100,INV_PAPR,88,35,2022-06-14
ACC_007,1610,PAY006,DEL_300,INV_ELCT,80,16,2022-05-09
ACC_007,1468,PAY004,DEL_600,INV_PAPR,47,16,2021-06-10
ACC_003,1618,PAY004,DEL_400,INV_PAPR,51,8,2021-04-07
CLT_005,1261,PAY006,DEL_100,INV_ELCT,25,45,2023-09-17
CLT_002,1255,PAY003,DEL_400,INV_ELCT,36,25,2021-05-16
CLT_002,1219,PAY002,DEL_300,INV_PAPR,79,25,2022-03-04
CLT_004,1498,PAY004,DEL_100,INV_PAPR,41,50,2021-04-20
CLT_010,1636,PAY005,DEL_200,INV_ELCT,68,26,2023-04-28
FTW_002,1251,PAY001,DEL_600,INV_ELCT,51,27,2022-09-06
ACC_004,1256,PAY003,DEL_400,INV_PAPR,38,20,2022-10-22
ACC_007,1277,PAY005,DEL_100,INV_ELCT,46,16,2022-11-15
FTW_002,1263,PAY001,DEL_100,INV_PAPR,20,27,2023-09-17
ACC_008,1656,PAY005,DEL_600,INV_PAPR,25,23,2021-12-13
CLT_010,1340,PAY004,DEL_300,INV_ELCT,89,26,2022-05-10
CLT_005,1613,PAY001,DEL_400,INV_PAPR,77,45,2021-03-13
ACC_005,1283,PAY004,DEL_200,INV_PAPR,94,26,2022-11-24
ACC_002,1438,PAY004,DEL_500,INV_PAPR,100,6,2023-12-04
FTW_002,1570,PAY003,DEL_200,INV_PAPR,96,27,2023-05-12
CLT_005,1350,PAY006,DEL_600,INV_ELCT,36,45,2022-08-19
ACC_006,1076,PAY001,DEL_600,INV_PAPR,27,25,2022-08-28
ACC_008,1566,PAY004,DEL_600,INV_PAPR,67,23,2022-05-09
CLT_001,1454,PAY001,DEL_600,INV_ELCT,91,20,2022-08-21
ACC_002,1509,PAY002,DEL_600,INV_ELCT,62,6,2021-05-06
CLT_007,1498,PAY003,DEL_300,INV_PAPR,88,15,2021-10-08
CLT_005,1013,PAY003,DEL_600,INV_PAPR,66,45,2022-09-05
FTW_002,1580,PAY005,DEL_400,INV_PAPR,65,27,2023-05-02
ACC_003,1214,PAY002,DEL_500,INV_PAPR,25,8,2023-02-04
ACC_002,1617,PAY003,DEL_300,INV_ELCT,64,6,2021-11-04
CLT_006,1327,PAY002,DEL_600,INV_ELCT,72,15,2022-03-08
ACC_007,1476,PAY003,DEL_400,INV_PAPR,74,16,2023-10-01
ACC_003,1347,PAY003,DEL_300,INV_PAPR,50,8,2022-10-23
CLT_005,1512,PAY006,DEL_200,INV_ELCT,97,45,2023-06-04
FTW_004,1075,PAY006,DEL_200,INV_PAPR,36,34,2023-11-02
OTW_002,1270,PAY003,DEL_600,INV_PAPR,49,48,2023-05-18
FTW_003,1170,PAY002,DEL_600,INV_ELCT,64,31,2021-01-11
CLT_001,1180,PAY003,DEL_200,INV_PAPR,31,20,2022-05-11
FTW_001,1263,PAY002,DEL_200,INV_ELCT,66,35,2023-05-01
CLT_009,1244,PAY003,DEL_100,INV_PAPR,82,4,2023-08-09
CLT_011,1293,PAY004,DEL_500,INV_ELCT,88,20,2022-02-28
FTW_002,1549,PAY006,DEL_400,INV_PAPR,34,27,2022-06-19
FTW_004,1621,PAY004,DEL_500,INV_ELCT,84,34,2023-07-11
ACC_006,1505,PAY003,DEL_100,INV_ELCT,96,25,2022-09-25
FTW_002,1431,PAY004,DEL_400,INV_ELCT,71,27,2022-09-05
OTW_002,1630,PAY001,DEL_300,INV_PAPR,77,48,2022-03-27
CLT_008,1244,PAY003,DEL_400,INV_ELCT,66,12,2022-07-26
CLT_006,1021,PAY004,DEL_100,INV_PAPR,21,15,2021-07-25
CLT_007,1352,PAY005,DEL_100,INV_PAPR,37,15,2022-12-21
CLT_009,1203,PAY005,DEL_300,INV_ELCT,90,4,2021-08-12
OTW_002,1185,PAY005,DEL_600,INV_PAPR,96,48,2022-09-12
ACC_006,1487,PAY006,DEL_400,INV_ELCT,37,25,2023-09-23
CLT_011,1352,PAY005,DEL_300,INV_ELCT,66,20,2022-08-24
ACC_003,1223,PAY004,DEL_400,INV_ELCT,45,8,2021-01-26
FTW_003,1175,PAY003,DEL_600,INV_PAPR,89,31,2023-01-20
FTW_003,1467,PAY004,DEL_300,INV_ELCT,94,31,2023-05-17
FTW_003,1175,PAY001,DEL_200,INV_ELCT,96,31,2023-08-02
CLT_003,1654,PAY005,DEL_600,INV_ELCT,31,30,2021-02-09
ACC_002,1266,PAY005,DEL_600,INV_ELCT,79,6,2022-10-14
OTW_001,1409,PAY001,DEL_600,INV_ELCT,39,52,2022-08-26
CLT_001,1026,PAY003,DEL_500,INV_ELCT,22,20,2023-02-28
CLT_008,1636,PAY001,DEL_500,INV_PAPR,32,12,2022-01-06
CLT_011,1644,PAY003,DEL_600,INV_PAPR,71,20,2021-11-12
CLT_004,1114,PAY002,DEL_300,INV_PAPR,96,50,2023-08-15
ACC_007,1414,PAY005,DEL_200,INV_PAPR,82,16,2022-11-17
ACC_001,1274,PAY001,DEL_500,INV_PAPR,76,20,2021-05-10
ACC_001,1073,PAY005,DEL_100,INV_ELCT,22,20,2022-09-26
ACC_007,1189,PAY002,DEL_600,INV_PAPR,40,16,2021-08-06
ACC_005,1039,PAY005,DEL_100,INV_ELCT,92,26,2022-11-04
OTW_001,1065,PAY005,DEL_600,INV_PAPR,94,52,2021-10-25
CLT_002,1501,PAY004,DEL_600,INV_ELCT,44,25,2021-02-27
ACC_003,1358,PAY006,DEL_200,INV_ELCT,49,8,2021-05-08
CLT_010,1170,PAY001,DEL_100,INV_ELCT,26,26,2021-01-21
CLT_008,1229,PAY003,DEL_600,INV_ELCT,38,12,2021-02-21
