customer_ID,seller_ID,store_ID,purchase_date,purchased_amount_USD,size,color,season,review_rating,promo_code,promo_code_used
1068,SLR297,STR_Lou,2023-02-23,713,L,Orange,Winter,3.70,WIN_FTW,0
1075,SLR089,STR_Rho,2023-06-21,876,S,White,Winter,4.80,WIN_CLT,0
1419,SLR102,STR_Ore,2023-11-27,529,XL,White,Summer,4.60,SUM_ACC,0
1153,SLR259,STR_Pen,2022-05-22,516,S,Charcoal,Fall,4.80,FALL_CLT,0
1040,SLR165,STR_Okl,2023-06-09,900,XL,Turquoise,Winter,4.60,WIN_CLT,0
1165,SLR099,STR_Sip,2023-08-25,567,L,Orange,Winter,3.10,WIN_FTW,0
1569,SLR285,STR_Uta,2022-06-06,600,M,Orange,Spring,2.60,SPR_CLT,0
1053,SLR146,STR_Flo,2022-08-19,2900,L,Brown,Fall,2.60,FALL_CLT,0
1656,SLR242,STR_Rho,2021-06-04,720,L,Magenta,Summer,4.50,SUM_CLT,0
1472,SLR106,STR_Vir,2021-12-25,1410,M,Violet,Fall,4.20,FALL_CLT,0
1262,SLR073,STR_Ala,2022-02-14,1184,M,Violet,Spring,3.40,SPR_ACC,0
1342,SLR004,STR_Rho,2023-10-27,1020,L,Yellow,Fall,3.70,FALL_ACC,0
1495,SLR388,STR_Rho,2023-08-12,996,M,Maroon,Winter,3.60,WIN_CLT,0
1313,SLR026,STR_Ark,2022-07-04,1360,L,Turquoise,Winter,3.10,WIN_ACC,0
1549,SLR217,STR_Nor,2021-12-19,672,XL,Olive,Spring,4.60,SPR_ACC,0
1281,SLR338,STR_Mis,2021-08-25,870,M,Peach,Fall,2.10,FALL_CLT,0
1486,SLR259,STR_Pen,2023-08-31,1840,L,Charcoal,Winter,3.30,WIN_CLT,0
1392,SLR139,STR_Ten,2023-11-08,1725,S,Peach,Summer,3.80,SUM_CLT,0
1299,SLR127,STR_Ham,2022-07-14,720,S,Black,Summer,2.70,SUM_CLT,0
1116,SLR073,STR_Ala,2022-10-24,1860,L,Gray,Spring,4.50,SPR_FTW,0
1049,SLR381,STR_Wis,2022-05-04,540,S,Olive,Winter,4.80,WIN_FTW,0
1180,SLR194,STR_Sip,2022-07-09,2475,M,Turquoise,Summer,4.20,SUM_CLT,0
1273,SLR336,STR_Dak,2021-01-29,4224,S,Purple,Spring,3.50,SPR_OTW,0
1086,SLR055,STR_Iow,2022-10-02,576,L,Green,Winter,4.90,WIN_CLT,0
1484,SLR059,STR_Min,2021-05-05,1480,M,Beige,Spring,4.10,SPR_ACC,0
1627,SLR224,STR_Pen,2023-04-23,2184,M,Brown,Fall,2.90,FALL_OTW,0
1297,SLR280,STR_Nev,2023-11-28,832,M,Turquoise,Fall,3.10,FALL_CLT,0
1445,SLR134,STR_Mis,2021-12-01,1470,M,Yellow,Summer,4.60,SUM_CLT,0
1074,SLR373,STR_Iow,2023-09-02,1068,S,Lavender,Fall,2.80,FALL_CLT,0
1046,SLR134,STR_Mis,2022-05-09,776,S,Cyan,Summer,4.10,SUM_ACC,0
1141,SLR161,STR_Ham,2023-01-11,980,S,Olive,Spring,2.90,SPR_ACC,0
1237,SLR293,STR_Mis,2022-10-03,1250,M,Silver,Spring,3.30,SPR_CLT,0
1547,SLR099,STR_Sip,2021-01-03,546,S,Red,Winter,3.40,WIN_ACC,0
1109,SLR266,STR_Yor,2023-02-05,744,XL,Green,Winter,2.10,WIN_ACC,0
1642,SLR142,STR_Ill,2022-03-17,2450,M,Gold,Summer,4.70,SUM_ACC,0
1345,SLR305,STR_Mex,2023-10-11,328,L,Lavender,Fall,2.90,FALL_CLT,0
1429,SLR078,STR_Ind,2023-06-16,1924,M,Yellow,Summer,4.10,SUM_OTW,0
1023,SLR033,STR_Jer,2021-03-05,1260,M,Black,Fall,3.20,FALL_ACC,0
1572,SLR164,STR_Min,2021-06-06,1980,M,Maroon,Winter,2.70,WIN_CLT,0
1613,SLR307,STR_Lou,2021-05-14,555,M,Maroon,Spring,4.70,SPR_CLT,0
1208,SLR271,STR_Min,2023-08-26,1054,S,Gold,Spring,3.20,SPR_FTW,0
1589,SLR207,STR_Geo,2022-01-05,480,M,Violet,Winter,2.50,WIN_CLT,0
1563,SLR324,STR_Tex,2021-06-05,621,XL,Teal,Winter,4.30,WIN_FTW,0
1519,SLR250,STR_Jer,2023-12-09,1560,M,Violet,Spring,4.40,SPR_CLT,0
1459,SLR391,STR_Nor,2021-03-23,2808,M,Brown,Winter,4.70,WIN_OTW,0
1306,SLR289,STR_Min,2023-03-03,1880,XL,Brown,Fall,3.10,FALL_CLT,0
1470,SLR088,STR_Mar,2021-04-18,450,S,Maroon,Spring,4.60,SPR_ACC,0
1432,SLR016,STR_Mas,2022-09-25,1380,S,Maroon,Summer,3.80,SUM_CLT,0
1194,SLR025,STR_Dak,2021-05-17,560,L,Yellow,Winter,3.20,WIN_ACC,0
1187,SLR358,STR_Ind,2021-07-30,1170,L,Turquoise,Spring,4.10,SPR_CLT,0
1611,SLR130,STR_Ham,2022-02-26,116,M,Silver,Summer,3.50,SUM_CLT,0
1535,SLR021,STR_Ill,2022-06-13,3100,M,Brown,Fall,3.70,FALL_CLT,0
1046,SLR033,STR_Jer,2021-02-05,1450,M,Gray,Spring,4.80,SPR_CLT,0
1376,SLR224,STR_Pen,2022-06-14,3080,M,Indigo,Summer,3.70,SUM_FTW,0
1610,SLR123,STR_Mon,2022-05-09,1280,L,Turquoise,Summer,3.50,SUM_ACC,0
1468,SLR275,STR_Neb,2021-06-10,752,M,Maroon,Summer,4.90,SUM_ACC,0
1618,SLR118,STR_Ark,2021-04-07,408,L,Charcoal,Summer,4.70,SUM_ACC,0
1261,SLR106,STR_Vir,2023-09-17,1125,L,Peach,Spring,4.90,SPR_CLT,0
1255,SLR173,STR_Ten,2021-05-16,900,M,Red,Summer,4.30,SUM_CLT,0
1219,SLR046,STR_Flo,2022-03-04,1975,M,Indigo,Winter,3.10,WIN_CLT,0
1498,SLR113,STR_Mis,2021-04-20,2050,S,Lavender,Winter,3.40,WIN_CLT,0
1636,SLR375,STR_Kan,2023-04-28,1768,XL,Red,Fall,2.70,FALL_CLT,0
1251,SLR065,STR_Pen,2022-09-06,1377,L,Green,Spring,2.60,SPR_FTW,0
1256,SLR113,STR_Mis,2022-10-22,760,M,Gray,Fall,2.90,FALL_ACC,0
1277,SLR117,STR_Wes,2022-11-15,736,XL,Violet,Summer,2.70,SUM_ACC,0
1263,SLR296,STR_Mai,2023-09-17,540,XL,Beige,Summer,4.50,SUM_FTW,0
1656,SLR173,STR_Ten,2021-12-13,575,M,Orange,Summer,3.10,SUM_ACC,0
1340,SLR246,STR_Ind,2022-05-10,2314,L,Purple,Winter,3.20,WIN_CLT,0
1613,SLR122,STR_Uta,2021-03-13,3465,M,Brown,Winter,3.30,WIN_CLT,0
1283,SLR142,STR_Ill,2022-11-24,2444,M,Maroon,Fall,2.90,FALL_ACC,0
1438,SLR325,STR_Ari,2023-12-04,600,L,Gold,Fall,4.10,FALL_ACC,0
1570,SLR007,STR_Mex,2023-05-12,2592,M,Indigo,Winter,2.70,WIN_FTW,0
1350,SLR287,STR_Dak,2022-08-19,1620,XL,Silver,Winter,3.10,WIN_CLT,0
1076,SLR290,STR_Ala,2022-08-28,675,XL,Red,Fall,2.60,FALL_ACC,0
1566,SLR374,STR_Ore,2022-05-09,1541,M,Magenta,Winter,3.50,WIN_ACC,0
1454,SLR004,STR_Rho,2022-08-21,1820,S,Purple,Fall,2.80,FALL_CLT,0
1509,SLR181,STR_Mai,2021-05-06,372,XL,Beige,Fall,4.50,FALL_ACC,0
1498,SLR361,STR_Dak,2021-10-08,1320,XL,White,Fall,2.10,FALL_CLT,0
1013,SLR137,STR_Uta,2022-09-05,2970,M,Teal,Summer,4.40,SUM_CLT,0
1580,SLR226,STR_Neb,2023-05-02,1755,M,Gray,Fall,4.70,FALL_FTW,0
1214,SLR127,STR_Ham,2023-02-04,200,L,Charcoal,Winter,4.30,WIN_ACC,0
1617,SLR134,STR_Mis,2021-11-04,384,S,Olive,Spring,4.80,SPR_ACC,0
1327,SLR331,STR_Wis,2022-03-08,1080,L,Blue,Spring,4.80,SPR_CLT,0
1476,SLR388,STR_Rho,2023-10-01,1184,S,Gray,Summer,4.40,SUM_ACC,0
1347,SLR247,STR_Okl,2022-10-23,400,M,Green,Fall,3.70,FALL_ACC,0
1512,SLR307,STR_Lou,2023-06-04,4365,M,Silver,Fall,3.90,FALL_CLT,0
1075,SLR317,STR_Vir,2023-11-02,1224,S,Teal,Spring,3.80,SPR_FTW,0
1270,SLR235,STR_Mas,2023-05-18,2352,M,Beige,Fall,4.10,FALL_OTW,0
1170,SLR353,STR_Flo,2021-01-11,1984,L,Lavender,Spring,3.10,SPR_FTW,0
1180,SLR290,STR_Ala,2022-05-11,620,XL,Gray,Summer,4.50,SUM_CLT,0
1263,SLR009,STR_Okl,2023-05-01,2310,S,Yellow,Winter,3.10,WIN_FTW,0
1244,SLR298,STR_Del,2023-08-09,328,M,Gray,Spring,4.50,SPR_CLT,0
1293,SLR199,STR_Mas,2022-02-28,1760,M,Yellow,Winter,2.70,WIN_CLT,0
1549,SLR135,STR_Lin,2022-06-19,918,S,Black,Summer,3.80,SUM_FTW,0
1621,SLR367,STR_Nev,2023-07-11,2856,L,Beige,Winter,3.80,WIN_FTW,0
1505,SLR311,STR_Wis,2022-09-25,2400,L,Indigo,Summer,3.80,SUM_ACC,0
1431,SLR374,STR_Ore,2022-09-05,1917,L,Green,Winter,4.30,WIN_FTW,0
1630,SLR109,STR_Ore,2022-03-27,3696,M,Purple,Summer,3.50,SUM_OTW,0
1244,SLR020,STR_Mic,2022-07-26,792,M,Orange,Spring,3.80,SPR_CLT,0
1021,SLR067,STR_Mar,2021-07-25,315,M,Teal,Winter,3.70,WIN_CLT,0
1352,SLR364,STR_Dak,2022-12-21,555,M,Gold,Summer,4.80,SUM_CLT,0
1203,SLR128,STR_Ver,2021-08-12,360,L,Gray,Fall,4.90,FALL_CLT,0
1185,SLR368,STR_Jer,2022-09-12,4608,M,Cyan,Fall,4.30,FALL_OTW,0
1487,SLR053,STR_Wes,2023-09-23,925,L,Teal,Summer,4.40,SUM_ACC,0
1352,SLR313,STR_Nev,2022-08-24,1320,M,Violet,Winter,3.40,WIN_CLT,0
1223,SLR034,STR_Geo,2021-01-26,360,XL,Indigo,Spring,4.30,SPR_ACC,0
1175,SLR410,STR_Wes,2023-01-20,2759,L,Pink,Summer,4.60,SUM_FTW,0
1467,SLR263,STR_Jer,2023-05-17,2914,L,Gold,Fall,3.80,FALL_FTW,0
1175,SLR025,STR_Dak,2023-08-02,2976,S,Maroon,Summer,3.90,SUM_FTW,0
1654,SLR140,STR_Flo,2021-02-09,930,M,Brown,Spring,2.60,SPR_CLT,0
1266,SLR121,STR_Was,2022-10-14,474,M,Gold,Winter,4.20,WIN_ACC,0
1409,SLR092,STR_Ham,2022-08-26,2028,L,Teal,Spring,4.60,SPR_OTW,0
1026,SLR262,STR_Jer,2023-02-28,440,M,Turquoise,Fall,4.10,FALL_CLT,0
1636,SLR288,STR_Lou,2022-01-06,384,L,Olive,Fall,4.20,FALL_CLT,0
1644,SLR357,STR_Uta,2021-11-12,1420,L,Cyan,Winter,4.30,WIN_CLT,0
1114,SLR400,STR_Wis,2023-08-15,4800,XL,Beige,Spring,3.30,SPR_CLT,0
1414,SLR234,STR_Ari,2022-11-17,1312,M,Blue,Fall,4.90,FALL_ACC,0
1274,SLR264,STR_Nor,2021-05-10,1520,L,Gold,Spring,4.40,SPR_ACC,0
1073,SLR025,STR_Dak,2022-09-26,440,M,Green,Winter,3.10,WIN_ACC,0
1189,SLR239,STR_Ind,2021-08-06,640,XL,Green,Winter,3.50,WIN_ACC,0
1039,SLR242,STR_Rho,2022-11-04,2392,M,Turquoise,Summer,3.90,SUM_ACC,0
1065,SLR004,STR_Rho,2021-10-25,4888,XL,Yellow,Fall,3.90,FALL_OTW,0
1501,SLR038,STR_Haw,2021-02-27,1100,M,Yellow,Fall,4.30,FALL_CLT,0
1358,SLR304,STR_Vir,2021-05-08,392,S,Blue,Spring,3.80,SPR_ACC,0
1170,SLR081,STR_Kan,2021-01-21,676,L,Charcoal,Spring,2.70,SPR_CLT,0
1229,SLR162,STR_Yor,2021-02-21,456,M,Yellow,Fall,4.40,FALL_CLT,0
1129,SLR058,STR_Ala,2021-12-30,1440,L,Purple,Spring,3.50,SPR_CLT,0
1464,SLR159,STR_Nor,2022-02-18,2475,M,Green,Summer,3.40,SUM_CLT,0
1524,SLR365,STR_Haw,2021-08-31,1824,L,Charcoal,Spring,3.10,SPR_OTW,0
1267,SLR045,STR_Ill,2023-06-28,4992,L,Silver,Winter,4.80,WIN_OTW,0
1156,SLR255,STR_Kan,2021-08-20,675,L,Turquoise,Spring,4.50,SPR_CLT,0
1567,SLR002,STR_Min,2022-04-29,360,M,Gray,Winter,4.40,WIN_CLT,0
1298,SLR323,STR_Pen,2022-02-28,4100,L,Red,Summer,4.10,SUM_CLT,0
1118,SLR341,STR_Ten,2023-12-13,1456,M,Beige,Summer,4.60,SUM_ACC,0
1584,SLR316,STR_Nev,2023-11-18,200,M,Maroon,Fall,3.80,FALL_ACC,0
1313,SLR138,STR_Con,2021-03-03,2278,L,Indigo,Spring,2.90,SPR_FTW,0
1214,SLR339,STR_Ind,2022-10-13,651,M,Red,Summer,2.80,SUM_FTW,0
1436,SLR091,STR_Wyo,2023-04-26,810,XL,Maroon,Summer,2.10,SUM_CLT,0
1457,SLR049,STR_Del,2021-06-19,3298,S,Red,Fall,4.20,FALL_FTW,0
1226,SLR269,STR_Mas,2022-09-21,900,S,Black,Winter,4.10,WIN_ACC,0
1217,SLR031,STR_Nev,2022-04-25,1260,XL,Black,Fall,4.10,FALL_CLT,0
1569,SLR146,STR_Flo,2023-12-05,600,L,Pink,Summer,4.60,SUM_ACC,0
1644,SLR086,STR_Nor,2022-10-06,152,L,Blue,Spring,2.50,SPR_CLT,0
1203,SLR013,STR_Vir,2023-02-07,900,L,Green,Summer,2.10,SUM_CLT,0
1269,SLR073,STR_Ala,2023-03-03,2275,M,Orange,Fall,3.80,FALL_ACC,0
1179,SLR045,STR_Ill,2023-08-31,1230,M,Orange,Fall,4.10,FALL_CLT,0
1351,SLR007,STR_Mex,2021-05-27,1680,L,Magenta,Winter,3.30,WIN_FTW,0
1232,SLR308,STR_Ind,2023-08-02,1560,M,Indigo,Spring,4.10,SPR_OTW,0
1310,SLR375,STR_Kan,2022-07-09,680,S,Beige,Spring,3.80,SPR_CLT,0
1396,SLR058,STR_Ala,2021-07-01,1768,L,Green,Fall,3.30,FALL_CLT,0
1383,SLR367,STR_Nev,2021-09-16,2185,M,Red,Winter,4.10,WIN_ACC,0
1368,SLR199,STR_Mas,2022-01-07,572,L,Beige,Spring,2.90,SPR_ACC,0
1102,SLR332,STR_Was,2023-08-10,704,M,Green,Fall,2.50,FALL_ACC,0
1570,SLR234,STR_Ari,2023-12-07,332,M,Orange,Summer,4.70,SUM_CLT,0
1598,SLR202,STR_Geo,2022-07-01,1740,L,Cyan,Spring,2.90,SPR_ACC,0
1222,SLR255,STR_Kan,2022-03-23,2964,M,Violet,Summer,3.70,SUM_OTW,0
1491,SLR166,STR_Haw,2021-07-06,4576,XL,Lavender,Summer,4.40,SUM_OTW,0
1307,SLR403,STR_Ver,2021-03-23,900,L,Turquoise,Winter,2.90,WIN_CLT,0
1515,SLR021,STR_Ill,2023-09-12,234,L,Pink,Summer,3.60,SUM_ACC,0
1123,SLR222,STR_Wes,2022-05-06,1633,S,Beige,Spring,4.80,SPR_ACC,0
1150,SLR041,STR_Iow,2022-12-05,2190,L,Silver,Winter,4.70,WIN_CLT,0
1281,SLR366,STR_Con,2022-04-04,1260,M,Gold,Summer,2.60,SUM_ACC,0
1655,SLR254,STR_Flo,2021-08-15,624,L,Silver,Winter,3.40,WIN_ACC,0
1156,SLR262,STR_Jer,2021-10-02,1152,L,Green,Fall,3.50,FALL_CLT,0
1139,SLR369,STR_Del,2023-03-02,1863,M,Teal,Winter,3.40,WIN_ACC,0
1437,SLR170,STR_Mex,2022-01-08,2375,S,Gold,Fall,4.10,FALL_CLT,0
1415,SLR119,STR_Iow,2021-09-21,544,M,Cyan,Spring,4.60,SPR_ACC,0
1521,SLR112,STR_Lin,2022-09-20,952,L,Gold,Spring,4.80,SPR_FTW,0
1479,SLR092,STR_Ham,2022-11-05,600,L,Violet,Summer,3.70,SUM_CLT,0
1381,SLR183,STR_Rho,2022-01-15,775,M,Black,Summer,4.70,SUM_CLT,0
1255,SLR116,STR_Mar,2022-09-01,1900,XL,Brown,Winter,4.40,WIN_ACC,0
1067,SLR342,STR_Wis,2021-04-26,316,M,Indigo,Winter,3.50,WIN_CLT,0
1163,SLR347,STR_Flo,2023-01-17,1326,L,Yellow,Winter,3.80,WIN_FTW,0
1091,SLR142,STR_Ill,2021-05-25,1632,M,Purple,Summer,4.70,SUM_OTW,0
1127,SLR313,STR_Nev,2023-05-28,840,L,White,Spring,3.10,SPR_CLT,0
1389,SLR286,STR_Sip,2022-09-22,1026,XL,Turquoise,Winter,4.10,WIN_FTW,0
1626,SLR191,STR_Ver,2023-06-20,1705,M,Olive,Spring,3.70,SPR_FTW,0
1034,SLR299,STR_Pen,2021-06-28,837,M,Beige,Winter,2.10,WIN_FTW,0
1367,SLR238,STR_Ore,2022-04-26,4368,S,Lavender,Spring,4.50,SPR_OTW,0
1625,SLR337,STR_Kan,2023-11-12,744,L,White,Winter,4.70,WIN_ACC,0
1240,SLR380,STR_Yor,2021-11-04,1456,L,Brown,Winter,3.50,WIN_OTW,0
1423,SLR284,STR_Cal,2021-11-17,1925,M,Charcoal,Summer,4.40,SUM_FTW,0
1438,SLR337,STR_Kan,2021-02-14,756,L,Maroon,Winter,2.60,WIN_CLT,0
1298,SLR142,STR_Ill,2023-06-18,1128,M,Red,Winter,4.20,WIN_CLT,0
1411,SLR014,STR_Col,2023-06-22,1620,M,Maroon,Fall,2.60,FALL_CLT,0
1288,SLR219,STR_Sou,2022-06-30,2522,S,Teal,Spring,4.80,SPR_ACC,0
1273,SLR321,STR_Flo,2022-05-04,1260,L,Orange,Summer,2.90,SUM_ACC,0
1072,SLR300,STR_Lin,2023-10-03,1232,S,Olive,Spring,4.30,SPR_ACC,0
1190,SLR006,STR_Mar,2022-06-20,848,XL,Olive,Fall,2.60,FALL_ACC,0
1387,SLR322,STR_Lin,2022-03-16,1155,M,Beige,Spring,3.80,SPR_CLT,0
1484,SLR149,STR_Lou,2022-08-14,2765,L,Green,Summer,4.20,SUM_FTW,0
1266,SLR212,STR_Ham,2022-07-04,1924,M,Black,Summer,3.90,SUM_OTW,0
1232,SLR065,STR_Pen,2022-05-06,564,M,Green,Winter,3.10,WIN_ACC,0
1500,SLR044,STR_Nor,2022-10-23,2660,S,Violet,Fall,3.60,FALL_FTW,0
1226,SLR056,STR_Mex,2022-05-29,2312,S,Silver,Fall,3.10,FALL_FTW,0
1339,SLR026,STR_Ark,2021-03-26,975,L,Maroon,Spring,3.40,SPR_CLT,0
1194,SLR355,STR_Yor,2022-03-18,480,M,Cyan,Summer,2.60,SUM_CLT,0
1144,SLR230,STR_Mex,2021-01-19,1488,L,Teal,Summer,4.50,SUM_OTW,0
1451,SLR093,STR_Lou,2021-07-14,1068,M,Olive,Fall,4.90,FALL_CLT,0
1134,SLR120,STR_Ten,2023-07-10,196,M,Red,Summer,4.40,SUM_CLT,0
1235,SLR147,STR_Ind,2021-09-07,2484,XL,Lavender,Fall,3.50,FALL_FTW,0
1310,SLR173,STR_Ten,2023-01-14,640,S,Orange,Winter,3.30,WIN_CLT,0
1202,SLR017,STR_Kan,2022-12-30,3216,L,Brown,Winter,3.10,WIN_OTW,0
1514,SLR279,STR_Ken,2022-08-22,384,S,Gray,Fall,4.20,FALL_ACC,0
1597,SLR225,STR_Min,2022-03-18,2604,M,Orange,Spring,4.90,SPR_FTW,0
1619,SLR319,STR_Ind,2022-11-01,680,M,Orange,Fall,3.90,FALL_CLT,0
1632,SLR130,STR_Ham,2022-05-11,806,M,Turquoise,Winter,4.20,WIN_FTW,0
1573,SLR249,STR_Rho,2021-01-24,1300,S,Cyan,Fall,4.90,FALL_CLT,0
1493,SLR070,STR_Ver,2021-01-13,1610,M,Yellow,Fall,2.80,FALL_FTW,0
1578,SLR388,STR_Rho,2022-04-23,1420,M,White,Fall,4.10,FALL_ACC,0
1571,SLR149,STR_Lou,2021-10-03,1560,M,Blue,Summer,4.80,SUM_CLT,0
1650,SLR143,STR_Ind,2023-01-07,420,S,Purple,Winter,4.10,WIN_CLT,0
1260,SLR030,STR_Mic,2023-06-12,1160,M,Gray,Summer,2.10,SUM_ACC,0
1579,SLR302,STR_Ohi,2022-11-05,1005,L,Cyan,Fall,4.20,FALL_CLT,0
1108,SLR164,STR_Min,2022-12-07,2418,L,Pink,Spring,3.80,SPR_CLT,0
1209,SLR395,STR_Kan,2021-11-10,1296,S,Gold,Spring,3.30,SPR_ACC,0
1601,SLR323,STR_Pen,2021-01-09,1600,L,Silver,Fall,4.70,FALL_ACC,0
1103,SLR225,STR_Min,2023-11-12,1024,M,Gray,Spring,4.30,SPR_ACC,0
1142,SLR392,STR_Dak,2023-03-14,2050,M,Brown,Fall,2.70,FALL_CLT,0
1315,SLR235,STR_Mas,2021-12-12,316,XL,Pink,Winter,4.20,WIN_CLT,0
1474,SLR297,STR_Lou,2021-05-21,1380,L,Maroon,Winter,4.20,WIN_ACC,0
1631,SLR135,STR_Lin,2021-08-26,3094,S,Peach,Winter,2.50,WIN_FTW,0
1465,SLR274,STR_Ten,2021-08-03,2046,L,Brown,Winter,3.60,WIN_FTW,0
1280,SLR236,STR_Kan,2022-07-05,340,L,Green,Winter,3.40,WIN_CLT,0
1492,SLR127,STR_Ham,2021-05-04,874,M,Lavender,Summer,3.30,SUM_ACC,0
1255,SLR165,STR_Okl,2023-03-30,598,M,Cyan,Winter,4.60,WIN_CLT,0
1370,SLR271,STR_Min,2021-11-11,2201,M,Black,Spring,3.90,SPR_FTW,0
1097,SLR244,STR_Vir,2022-05-05,100,M,Charcoal,Winter,3.70,WIN_CLT,0
1554,SLR405,STR_Ore,2022-10-28,1365,XL,Silver,Spring,3.10,SPR_FTW,0
1063,SLR139,STR_Ten,2022-06-05,600,M,Gray,Spring,4.90,SPR_CLT,0
1392,SLR219,STR_Sou,2021-12-01,584,L,Peach,Winter,4.70,WIN_ACC,0
1157,SLR028,STR_Jer,2022-02-08,1260,L,Peach,Fall,2.90,FALL_ACC,0
1538,SLR261,STR_Ida,2022-09-25,752,XL,Cyan,Spring,4.10,SPR_ACC,0
1238,SLR007,STR_Mex,2022-08-20,1880,L,Magenta,Fall,3.10,FALL_CLT,0
1321,SLR128,STR_Ver,2023-11-03,1136,L,Teal,Summer,2.70,SUM_ACC,0
1649,SLR338,STR_Mis,2022-06-01,2002,M,Peach,Spring,3.10,SPR_ACC,0
1364,SLR068,STR_Lin,2022-08-09,1056,M,Black,Fall,2.50,FALL_ACC,0
1200,SLR125,STR_Mex,2021-04-20,621,M,Teal,Summer,4.50,SUM_FTW,0
1039,SLR125,STR_Mex,2022-09-14,1560,M,Turquoise,Spring,3.90,SPR_CLT,0
1075,SLR396,STR_Flo,2022-10-30,1440,L,Gold,Spring,4.90,SPR_ACC,0
1475,SLR054,STR_Kan,2022-03-18,700,L,Green,Winter,3.30,WIN_CLT,0
1007,SLR328,STR_Mar,2022-05-18,496,M,Brown,Fall,3.80,FALL_ACC,0
1068,SLR219,STR_Sou,2023-02-05,132,L,Blue,Summer,2.90,SUM_CLT,0
1587,SLR025,STR_Dak,2021-11-28,2470,M,Gold,Summer,3.10,SUM_ACC,0
1151,SLR014,STR_Col,2023-02-14,1700,M,Peach,Fall,4.10,FALL_CLT,0
1517,SLR173,STR_Ten,2023-07-20,4524,M,Violet,Spring,3.10,SPR_OTW,0
1656,SLR258,STR_Mon,2023-03-04,960,XL,Yellow,Winter,4.60,WIN_CLT,0
1650,SLR243,STR_Jer,2023-05-30,1110,M,Black,Winter,4.60,WIN_CLT,0
1109,SLR268,STR_Nor,2022-07-24,3100,L,Silver,Spring,2.60,SPR_CLT,0
1476,SLR303,STR_Ill,2023-11-21,388,M,Brown,Winter,4.10,WIN_CLT,0
1065,SLR156,STR_Flo,2023-05-08,1269,L,Peach,Fall,2.90,FALL_FTW,0
1638,SLR121,STR_Was,2022-06-20,1660,M,Cyan,Winter,3.50,WIN_CLT,0
1127,SLR043,STR_Ten,2021-08-18,1230,M,Olive,Spring,3.70,SPR_CLT,0
1217,SLR101,STR_Ken,2022-04-06,598,L,Black,Fall,2.90,FALL_ACC,0
1326,SLR362,STR_Rho,2021-06-09,3888,M,Orange,Winter,4.30,WIN_OTW,0
1079,SLR090,STR_Mai,2022-08-11,1100,L,Beige,Spring,3.20,SPR_CLT,0
1369,SLR224,STR_Pen,2022-11-04,2024,M,Peach,Winter,4.20,WIN_ACC,0
1641,SLR051,STR_Cal,2023-03-23,2660,M,Pink,Winter,4.20,WIN_FTW,0
1043,SLR035,STR_Jer,2023-12-19,1424,M,Brown,Winter,3.80,WIN_ACC,0
1573,SLR375,STR_Kan,2022-05-24,330,M,Magenta,Fall,4.40,FALL_CLT,0
1371,SLR158,STR_Mex,2021-09-23,495,L,Cyan,Winter,3.10,WIN_CLT,0
1374,SLR085,STR_Ohi,2022-06-08,4850,XL,Silver,Fall,4.10,FALL_CLT,0
1548,SLR376,STR_Col,2022-03-31,912,M,Indigo,Winter,4.70,WIN_ACC,0
1615,SLR181,STR_Mai,2023-10-27,570,M,Beige,Summer,2.10,SUM_CLT,0
1121,SLR272,STR_Ken,2023-03-15,1870,XL,Black,Fall,4.20,FALL_FTW,0
1603,SLR173,STR_Ten,2023-01-06,925,L,Yellow,Spring,2.10,SPR_ACC,0
1424,SLR194,STR_Sip,2022-11-27,1333,M,Maroon,Summer,3.70,SUM_FTW,0
1585,SLR255,STR_Kan,2022-08-03,2880,M,Cyan,Summer,2.70,SUM_CLT,0
1510,SLR290,STR_Ala,2022-09-03,2448,M,Pink,Winter,4.30,WIN_OTW,0
1608,SLR068,STR_Lin,2023-08-01,1425,XL,Violet,Fall,2.70,FALL_CLT,0
1489,SLR338,STR_Mis,2023-01-29,104,M,Lavender,Summer,3.70,SUM_CLT,0
1581,SLR081,STR_Kan,2021-01-31,1768,XL,Lavender,Fall,4.30,FALL_OTW,0
1103,SLR247,STR_Okl,2021-05-03,2241,S,Black,Summer,3.10,SUM_FTW,0
1618,SLR266,STR_Yor,2021-07-06,480,M,Olive,Fall,3.30,FALL_ACC,0
1258,SLR324,STR_Tex,2023-07-02,3105,S,Indigo,Fall,3.10,FALL_CLT,0
1545,SLR177,STR_Mai,2022-03-19,1040,M,Blue,Fall,2.70,FALL_CLT,0
1110,SLR403,STR_Ver,2021-02-25,4176,S,Green,Winter,4.20,WIN_OTW,0
1199,SLR225,STR_Min,2023-04-09,1564,L,Pink,Spring,4.60,SPR_FTW,0
1589,SLR254,STR_Flo,2022-03-13,2050,M,Peach,Winter,4.80,WIN_ACC,0
1258,SLR381,STR_Wis,2022-10-16,1620,M,Purple,Summer,2.80,SUM_ACC,0
1526,SLR258,STR_Mon,2023-04-05,1425,M,Peach,Winter,4.50,WIN_ACC,0
1222,SLR384,STR_Mas,2021-12-09,1519,S,Olive,Summer,2.10,SUM_FTW,0
1274,SLR011,STR_Pen,2021-01-05,2016,M,Olive,Fall,4.60,FALL_OTW,0
1596,SLR183,STR_Rho,2022-09-15,1248,M,Purple,Spring,3.30,SPR_OTW,0
1196,SLR398,STR_Pen,2022-07-09,760,M,Violet,Spring,4.40,SPR_CLT,0
